133;41.14792;-8.619706;-0.1504423;0.7181667
134;41.14779;-8.619824;-0.1504443;0.7181644
135;41.14754;-8.616085;-0.150379;0.71816
136;41.1446;-8.609486;-0.1502639;0.7181087
137;41.14503;-8.608747;-0.150251;0.7181163
138;41.14519;-8.610668;-0.1502845;0.7181191
139;41.1488;-8.615663;-0.1503717;0.718182
140;41.14881;-8.61613;-0.1503798;0.7181823
141;41.14476;-8.621725;-0.1504775;0.7181115
142;41.14484;-8.621702;-0.1504771;0.7181129
143;41.14491;-8.621714;-0.1504773;0.7181141
144;41.145;-8.621641;-0.150476;0.7181157
145;41.1451;-8.621555;-0.1504745;0.7181174
146;41.14515;-8.62148;-0.1504732;0.7181184
147;41.14521;-8.621327;-0.1504706;0.7181194
148;41.14536;-8.620907;-0.1504632;0.7181219
149;41.1455;-8.62049;-0.1504559;0.7181244
150;41.1456;-8.620239;-0.1504516;0.7181261
151;41.14679;-8.620244;-0.1504516;0.718147
152;41.1463;-8.620134;-0.1504497;0.7181383
153;41.14799;-8.618558;-0.1504222;0.718168
154;41.14623;-8.620119;-0.1504495;0.7181371
155;41.14806;-8.618318;-0.150418;0.718169
156;41.14654;-8.620189;-0.1504507;0.7181426
157;41.14691;-8.62028;-0.1504523;0.7181491
158;41.14718;-8.617887;-0.1504105;0.7181538
159;41.14703;-8.620333;-0.1504532;0.7181512
160;41.14942;-8.611213;-0.150294;0.7181929
161;41.14594;-8.613627;-0.1503362;0.7181322
162;41.14602;-8.613555;-0.1503349;0.7181336
163;41.14613;-8.618711;-0.1504249;0.7181355
164;41.14716;-8.615187;-0.1503634;0.7181534
165;41.14719;-8.61506;-0.1503612;0.7181539
166;41.14721;-8.616119;-0.1503797;0.7181543
167;41.14723;-8.615335;-0.1503659;0.7181546
168;41.14725;-8.614955;-0.1503593;0.7181551
169;41.14768;-8.614617;-0.1503534;0.7181625
170;41.14783;-8.620055;-0.1504484;0.718165
171;41.14787;-8.614506;-0.1503515;0.7181658
172;41.14825;-8.616003;-0.1503776;0.7181724
173;41.14874;-8.615372;-0.1503666;0.718181
174;41.14865;-8.615598;-0.1503706;0.7181795
175;41.1487;-8.615591;-0.1503704;0.7181804
176;41.14934;-8.611151;-0.1502929;0.7181914
177;41.1497;-8.611094;-0.1502919;0.7181977
178;41.14971;-8.610348;-0.1502789;0.7181979
179;41.14971;-8.611139;-0.1502927;0.7181979
180;41.14983;-8.611008;-0.1502904;0.7182
181;41.14986;-8.611495;-0.1502989;0.7182005
182;41.14994;-8.611424;-0.1502977;0.718202
183;41.15049;-8.610851;-0.1502877;0.7182115
184;41.14464;-8.622527;-0.1504915;0.7181094
185;41.14606;-8.620154;-0.1504501;0.7181342
186;41.14611;-8.620169;-0.1504503;0.7181351
187;41.14727;-8.62045;-0.1504552;0.7181553
188;41.14736;-8.620643;-0.1504586;0.7181569
189;41.14734;-8.620405;-0.1504544;0.7181565
190;41.14869;-8.619292;-0.150435;0.7181801
191;41.14869;-8.619748;-0.150443;0.7181801
192;41.14875;-8.619432;-0.1504375;0.7181811
193;41.14863;-8.619265;-0.1504346;0.718179
194;41.14877;-8.619485;-0.1504384;0.7181814
195;41.14876;-8.619536;-0.1504393;0.7181814
196;41.14857;-8.619416;-0.1504372;0.718178
197;41.14863;-8.619193;-0.1504333;0.718179
198;41.14482;-8.617176;-0.1503981;0.7181126
199;41.14481;-8.616978;-0.1503946;0.7181125
200;41.1475;-8.621489;-0.1504734;0.7181593
201;41.14418;-8.609395;-0.1502623;0.7181014
202;41.14798;-8.61489;-0.1503582;0.7181677
203;41.14813;-8.615677;-0.1503719;0.7181703
204;41.1472;-8.616463;-0.1503856;0.7181541
205;41.14693;-8.617507;-0.1504039;0.7181494
206;41.14829;-8.616077;-0.1503789;0.7181732
207;41.14729;-8.616945;-0.1503941;0.7181557
208;41.14729;-8.616981;-0.1503947;0.7181557
209;41.14728;-8.615322;-0.1503657;0.7181556
210;41.14568;-8.615064;-0.1503612;0.7181277
211;41.14594;-8.614253;-0.1503471;0.7181322
212;41.14593;-8.614594;-0.150353;0.718132
213;41.14573;-8.615046;-0.1503609;0.7181284
214;41.14595;-8.614529;-0.1503519;0.7181323
215;41.146;-8.614555;-0.1503524;0.7181331
216;41.14588;-8.614614;-0.1503534;0.7181311
217;41.146;-8.614157;-0.1503454;0.7181332
218;41.14615;-8.614105;-0.1503445;0.7181358
219;41.14595;-8.614218;-0.1503465;0.7181323
220;41.14603;-8.614132;-0.150345;0.7181336
221;41.14606;-8.614118;-0.1503447;0.7181342
222;41.14806;-8.618084;-0.1504139;0.7181692
223;41.14832;-8.618009;-0.1504126;0.7181736
224;41.14606;-8.610917;-0.1502889;0.7181342
225;41.14608;-8.610606;-0.1502834;0.7181345
226;41.1449;-8.609514;-0.1502644;0.718114
227;41.14606;-8.610625;-0.1502838;0.7181343
228;41.14592;-8.610765;-0.1502862;0.7181318
229;41.14598;-8.61085;-0.1502877;0.7181329
230;41.14508;-8.611856;-0.1503053;0.7181171
231;41.14597;-8.612441;-0.1503154;0.7181327
232;41.1456;-8.612236;-0.1503119;0.7181262
233;41.14568;-8.612243;-0.150312;0.7181277
234;41.14574;-8.612245;-0.150312;0.7181286
235;41.14536;-8.612034;-0.1503083;0.718122
236;41.146;-8.612137;-0.1503101;0.7181332
237;41.14312;-8.617461;-0.1504031;0.718083
238;41.14491;-8.616733;-0.1503904;0.7181142
239;41.14524;-8.61557;-0.1503701;0.7181199
240;41.14536;-8.615581;-0.1503703;0.7181221
241;41.14542;-8.615634;-0.1503712;0.718123
242;41.1452;-8.615556;-0.1503698;0.7181193
243;41.14514;-8.615383;-0.1503668;0.7181181
244;41.14544;-8.615584;-0.1503703;0.7181234
245;41.14514;-8.615355;-0.1503663;0.7181181
246;41.1454;-8.615584;-0.1503703;0.7181228
247;41.14515;-8.615455;-0.150368;0.7181184
248;41.14517;-8.615497;-0.1503688;0.7181187
249;41.14497;-8.615473;-0.1503684;0.7181152
250;41.14515;-8.615412;-0.1503673;0.7181183
251;41.14518;-8.615525;-0.1503693;0.7181189
252;41.1454;-8.615605;-0.1503707;0.7181228
253;41.14491;-8.615433;-0.1503677;0.7181141
254;41.14492;-8.615446;-0.1503679;0.7181143
255;41.14494;-8.615461;-0.1503682;0.7181146
256;41.1449;-8.615412;-0.1503673;0.718114
257;41.14602;-8.613773;-0.1503387;0.7181335
258;41.14603;-8.61383;-0.1503397;0.7181337
259;41.14496;-8.616641;-0.1503888;0.718115
260;41.14581;-8.613545;-0.1503347;0.7181299
261;41.14555;-8.615399;-0.1503671;0.7181254
262;41.14588;-8.61338;-0.1503319;0.7181311
263;41.14968;-8.611089;-0.1502918;0.7181973
264;41.14667;-8.611166;-0.1502932;0.7181449
265;41.14605;-8.611462;-0.1502984;0.718134
266;41.14622;-8.611272;-0.150295;0.718137
267;41.1467;-8.611506;-0.1502991;0.7181454
268;41.14677;-8.611229;-0.1502943;0.7181467
269;41.14676;-8.611455;-0.1502982;0.7181465
270;41.1468;-8.611346;-0.1502963;0.7181472
271;41.14679;-8.611406;-0.1502974;0.718147
272;41.1468;-8.611283;-0.1502952;0.7181471
273;41.14626;-8.611587;-0.1503005;0.7181377
274;41.14674;-8.611191;-0.1502936;0.718146
275;41.14604;-8.611684;-0.1503022;0.7181339
276;41.14703;-8.611093;-0.1502919;0.7181511
277;41.14697;-8.611155;-0.150293;0.71815
278;41.14695;-8.611368;-0.1502967;0.7181498
279;41.14699;-8.611405;-0.1502974;0.7181504
280;41.14707;-8.611439;-0.150298;0.7181518
281;41.14901;-8.610543;-0.1502823;0.7181857
282;41.14693;-8.611317;-0.1502958;0.7181494
283;41.14829;-8.610806;-0.1502869;0.7181732
284;41.1491;-8.611189;-0.1502936;0.7181872
285;41.14693;-8.611258;-0.1502948;0.7181494
286;41.14694;-8.6112;-0.1502938;0.7181495
287;41.14837;-8.611218;-0.1502941;0.7181745
288;41.14719;-8.612215;-0.1503115;0.718154
289;41.14818;-8.612148;-0.1503103;0.7181712
290;41.14814;-8.612237;-0.1503119;0.7181706
291;41.14812;-8.612268;-0.1503124;0.7181703
292;41.14816;-8.612211;-0.1503114;0.7181709
293;41.14821;-8.612169;-0.1503107;0.7181718
294;41.14819;-8.612188;-0.150311;0.7181714
295;41.14811;-8.612358;-0.150314;0.71817
296;41.14825;-8.61215;-0.1503104;0.7181724
297;41.1483;-8.612989;-0.150325;0.7181733
298;41.14591;-8.614459;-0.1503507;0.7181317
299;41.14592;-8.614513;-0.1503516;0.7181318
300;41.14592;-8.614489;-0.1503512;0.7181317
301;41.14762;-8.61382;-0.1503395;0.7181615
302;41.14763;-8.613801;-0.1503392;0.7181616
303;41.1476;-8.613845;-0.15034;0.718161
304;41.14758;-8.613853;-0.1503401;0.7181608
305;41.14761;-8.613832;-0.1503397;0.7181613
306;41.14756;-8.61386;-0.1503402;0.7181604
307;41.14763;-8.61378;-0.1503388;0.7181616
308;41.1477;-8.61408;-0.1503441;0.7181629
309;41.14771;-8.614046;-0.1503435;0.7181631
310;41.14769;-8.614096;-0.1503443;0.7181627
311;41.14768;-8.614107;-0.1503445;0.7181625
312;41.14685;-8.615138;-0.1503625;0.718148
313;41.14697;-8.61521;-0.1503638;0.7181501
314;41.14672;-8.614961;-0.1503594;0.7181457
315;41.14676;-8.614995;-0.15036;0.7181465
316;41.14714;-8.615183;-0.1503633;0.7181531
317;41.14676;-8.615135;-0.1503625;0.7181465
318;41.14558;-8.615387;-0.1503669;0.7181259
319;41.14676;-8.615108;-0.150362;0.7181465
320;41.14676;-8.615161;-0.1503629;0.7181464
321;41.14665;-8.615277;-0.150365;0.7181445
322;41.14674;-8.615212;-0.1503638;0.7181461
323;41.14672;-8.615232;-0.1503642;0.7181458
324;41.14564;-8.61549;-0.1503687;0.7181268
325;41.14673;-8.615008;-0.1503603;0.7181459
326;41.14558;-8.615355;-0.1503663;0.7181259
327;41.14558;-8.615316;-0.1503656;0.7181259
328;41.14551;-8.615548;-0.1503697;0.7181246
329;41.1471;-8.615174;-0.1503632;0.7181524
330;41.14561;-8.615467;-0.1503683;0.7181264
331;41.14556;-8.615521;-0.1503692;0.7181255
332;41.14565;-8.615497;-0.1503688;0.7181271
333;41.14675;-8.615045;-0.1503609;0.7181462
334;41.14676;-8.615079;-0.1503615;0.7181464
335;41.14687;-8.615168;-0.150363;0.7181484
336;41.14553;-8.615532;-0.1503694;0.718125
337;41.14559;-8.615417;-0.1503674;0.718126
338;41.14675;-8.61519;-0.1503634;0.7181463
339;41.1456;-8.615444;-0.1503679;0.7181262
340;41.14532;-8.616144;-0.1503801;0.7181212
341;41.14535;-8.616174;-0.1503806;0.7181218
342;41.1472;-8.617404;-0.1504021;0.7181541
343;41.14723;-8.61734;-0.150401;0.7181547
344;41.14721;-8.617393;-0.1504019;0.7181543
345;41.14722;-8.617375;-0.1504016;0.7181544
346;41.14721;-8.615279;-0.150365;0.7181544
347;41.14725;-8.616036;-0.1503782;0.718155
348;41.14729;-8.615903;-0.1503759;0.7181557
349;41.14722;-8.614995;-0.15036;0.7181545
350;41.14721;-8.616976;-0.1503946;0.7181543
351;41.14721;-8.617448;-0.1504028;0.7181544
352;41.14725;-8.617196;-0.1503984;0.718155
353;41.14719;-8.617423;-0.1504024;0.718154
354;41.14729;-8.615952;-0.1503767;0.7181556
355;41.14744;-8.616092;-0.1503792;0.7181582
356;41.14721;-8.617432;-0.1504026;0.7181542
357;41.14724;-8.616146;-0.1503801;0.7181548
358;41.14715;-8.616407;-0.1503847;0.7181533
359;41.14732;-8.616108;-0.1503794;0.7181562
360;41.14731;-8.615972;-0.1503771;0.718156
361;41.14722;-8.617481;-0.1504034;0.7181544
362;41.14734;-8.616022;-0.150378;0.7181565
363;41.14739;-8.616066;-0.1503787;0.7181574
364;41.14739;-8.616096;-0.1503792;0.7181574
365;41.14491;-8.617295;-0.1504002;0.7181141
366;41.14486;-8.617241;-0.1503992;0.7181132
367;41.14499;-8.61735;-0.1504011;0.7181155
368;41.14481;-8.617085;-0.1503965;0.7181123
369;41.14624;-8.619699;-0.1504421;0.7181373
370;41.14703;-8.620217;-0.1504512;0.7181512
371;41.14612;-8.619552;-0.1504396;0.7181353
372;41.14722;-8.62042;-0.1504547;0.7181545
373;41.14644;-8.619884;-0.1504453;0.7181408
374;41.14635;-8.619833;-0.1504445;0.7181394
375;41.14683;-8.61999;-0.1504472;0.7181477
376;41.14673;-8.619961;-0.1504467;0.718146
377;41.14473;-8.618309;-0.1504179;0.7181111
378;41.14513;-8.61834;-0.1504184;0.718118
379;41.14624;-8.618222;-0.1504164;0.7181373
380;41.14972;-8.611246;-0.1502946;0.7181981
381;41.14445;-8.621994;-0.1504822;0.7181062
382;41.14481;-8.623258;-0.1505042;0.7181123
383;41.14476;-8.623027;-0.1505002;0.7181115
384;41.14471;-8.622787;-0.150496;0.7181106
385;41.14453;-8.621904;-0.1504806;0.7181075
386;41.14445;-8.62202;-0.1504826;0.7181061
387;41.14444;-8.622055;-0.1504833;0.718106
388;41.14445;-8.622086;-0.1504838;0.7181062
389;41.14736;-8.620187;-0.1504506;0.7181569
390;41.14741;-8.620199;-0.1504509;0.7181578
391;41.14744;-8.620194;-0.1504508;0.7181584
392;41.14734;-8.620161;-0.1504502;0.7181565
393;41.14747;-8.620179;-0.1504505;0.7181588
394;41.14732;-8.62002;-0.1504477;0.7181563
395;41.14733;-8.620138;-0.1504498;0.7181563
396;41.14731;-8.620065;-0.1504485;0.7181561
397;41.14732;-8.620101;-0.1504491;0.7181562
398;41.14738;-8.620197;-0.1504508;0.7181573
399;41.14764;-8.620025;-0.1504478;0.7181619
400;41.14618;-8.619657;-0.1504414;0.7181363
401;41.14758;-8.620008;-0.1504475;0.7181607
402;41.14644;-8.61993;-0.1504462;0.7181409
403;41.1464;-8.619899;-0.1504456;0.7181401
404;41.14655;-8.62007;-0.1504486;0.7181427
405;41.14638;-8.619863;-0.150445;0.7181398
406;41.14653;-8.620061;-0.1504484;0.7181423
407;41.14688;-8.620147;-0.1504499;0.7181485
408;41.1465;-8.620036;-0.150448;0.7181419
409;41.14648;-8.619998;-0.1504473;0.7181416
410;41.14649;-8.620023;-0.1504478;0.7181417
411;41.14639;-8.619877;-0.1504452;0.7181399
412;41.14647;-8.619972;-0.1504469;0.7181414
413;41.14646;-8.619952;-0.1504465;0.7181413
414;41.14621;-8.619904;-0.1504457;0.7181368
415;41.14625;-8.619914;-0.1504459;0.7181375
416;41.14693;-8.620031;-0.1504479;0.7181494
417;41.14692;-8.620174;-0.1504504;0.7181492
418;41.14697;-8.620224;-0.1504513;0.71815
419;41.14696;-8.620253;-0.1504518;0.71815
420;41.14692;-8.620123;-0.1504495;0.7181493
421;41.1464;-8.619781;-0.1504436;0.7181402
422;41.14659;-8.619923;-0.150446;0.7181435
423;41.14648;-8.619707;-0.1504423;0.7181416
424;41.14666;-8.619879;-0.1504453;0.7181447
425;41.14669;-8.619909;-0.1504458;0.7181453
426;41.14652;-8.61982;-0.1504442;0.7181423
427;41.14656;-8.619831;-0.1504444;0.718143
428;41.14668;-8.619894;-0.1504455;0.718145
429;41.1467;-8.61992;-0.150446;0.7181454
430;41.14627;-8.619692;-0.150442;0.718138
431;41.14627;-8.619567;-0.1504398;0.7181379
432;41.14642;-8.619349;-0.150436;0.7181405
433;41.14631;-8.619303;-0.1504352;0.7181386
434;41.14641;-8.619402;-0.1504369;0.7181404
435;41.14629;-8.61937;-0.1504364;0.7181383
436;41.1463;-8.619441;-0.1504376;0.7181385
437;41.14635;-8.619448;-0.1504377;0.7181393
438;41.14625;-8.619578;-0.15044;0.7181375
439;41.14634;-8.61927;-0.1504346;0.7181391
440;41.14635;-8.619268;-0.1504346;0.7181394
441;41.14619;-8.619574;-0.1504399;0.7181365
442;41.14634;-8.619463;-0.150438;0.7181391
443;41.14632;-8.619466;-0.1504381;0.7181387
444;41.14637;-8.619275;-0.1504347;0.7181397
445;41.14632;-8.619283;-0.1504349;0.7181388
446;41.14629;-8.619411;-0.1504371;0.7181382
447;41.14638;-8.619435;-0.1504375;0.7181398
448;41.1464;-8.619305;-0.1504352;0.7181402
449;41.14642;-8.619325;-0.1504356;0.7181404
450;41.14639;-8.619286;-0.1504349;0.7181399
451;41.14642;-8.619375;-0.1504365;0.7181405
452;41.1463;-8.619335;-0.1504358;0.7181383
453;41.1463;-8.619547;-0.1504395;0.7181383
454;41.1464;-8.619421;-0.1504373;0.7181401
455;41.14622;-8.61958;-0.1504401;0.7181371
456;41.14631;-8.619517;-0.150439;0.7181386
457;41.14644;-8.619744;-0.1504429;0.7181409
458;41.14669;-8.619603;-0.1504405;0.7181453
459;41.14646;-8.619427;-0.1504374;0.7181413
460;41.14636;-8.61975;-0.150443;0.7181394
461;41.14665;-8.61961;-0.1504406;0.7181445
462;41.14653;-8.619528;-0.1504391;0.7181425
463;41.14655;-8.619656;-0.1504414;0.7181427
464;41.14655;-8.619676;-0.1504417;0.7181428
465;41.14648;-8.619731;-0.1504427;0.7181415
466;41.14673;-8.619594;-0.1504403;0.7181459
467;41.14648;-8.619444;-0.1504377;0.7181416
468;41.14657;-8.619587;-0.1504402;0.7181431
469;41.14662;-8.61961;-0.1504406;0.718144
470;41.14641;-8.619749;-0.150443;0.7181403
471;41.1465;-8.619466;-0.1504381;0.7181419
472;41.1466;-8.619605;-0.1504405;0.7181436
473;41.14653;-8.619663;-0.1504415;0.7181425
474;41.14654;-8.619551;-0.1504395;0.7181426
475;41.14652;-8.619691;-0.150442;0.7181422
476;41.14644;-8.619417;-0.1504372;0.7181409
477;41.14654;-8.619626;-0.1504409;0.7181426
478;41.14655;-8.619574;-0.1504399;0.7181428
479;41.14655;-8.619583;-0.1504401;0.7181427
480;41.1465;-8.619715;-0.1504424;0.7181419
481;41.14642;-8.619414;-0.1504372;0.7181405
482;41.1467;-8.619716;-0.1504424;0.7181454
483;41.14658;-8.619689;-0.150442;0.7181432
484;41.1471;-8.619;-0.1504299;0.7181523
485;41.14716;-8.618539;-0.1504219;0.7181535
486;41.14741;-8.618957;-0.1504292;0.7181578
487;41.14757;-8.619163;-0.1504328;0.7181606
488;41.14762;-8.619234;-0.150434;0.7181615
489;41.14666;-8.618452;-0.1504204;0.7181447
490;41.14725;-8.618995;-0.1504298;0.7181551
491;41.14737;-8.618961;-0.1504292;0.718157
492;41.14671;-8.61876;-0.1504257;0.7181455
493;41.1474;-8.618956;-0.1504292;0.7181575
494;41.14743;-8.618973;-0.1504295;0.7181581
495;41.14674;-8.618785;-0.1504262;0.7181461
496;41.14712;-8.618528;-0.1504217;0.7181528
497;41.1469;-8.618874;-0.1504277;0.7181489
498;41.14668;-8.618727;-0.1504252;0.718145
499;41.14718;-8.619004;-0.15043;0.7181538
500;41.14664;-8.618649;-0.1504238;0.7181444
501;41.14772;-8.619308;-0.1504353;0.7181633
502;41.14754;-8.619097;-0.1504316;0.7181602
503;41.14784;-8.619335;-0.1504358;0.7181653
504;41.14664;-8.618597;-0.1504229;0.7181444
505;41.14769;-8.619289;-0.150435;0.7181626
506;41.14668;-8.618431;-0.15042;0.718145
507;41.14665;-8.618489;-0.150421;0.7181445
508;41.14706;-8.618992;-0.1504298;0.7181517
509;41.14671;-8.618421;-0.1504198;0.7181455
510;41.14666;-8.618694;-0.1504246;0.7181447
511;41.1476;-8.619153;-0.1504326;0.7181611
512;41.14759;-8.61864;-0.1504236;0.7181609
513;41.14763;-8.618676;-0.1504243;0.7181616
514;41.14761;-8.619224;-0.1504338;0.7181613
515;41.14761;-8.619083;-0.1504314;0.7181613
516;41.14765;-8.618748;-0.1504255;0.718162
517;41.14761;-8.61918;-0.1504331;0.7181612
518;41.14765;-8.618714;-0.1504249;0.7181619
519;41.14761;-8.619118;-0.150432;0.7181612
520;41.14765;-8.618787;-0.1504262;0.718162
521;41.14761;-8.618655;-0.1504239;0.7181613
522;41.14595;-8.620187;-0.1504506;0.7181324
523;41.14782;-8.619835;-0.1504445;0.7181649
524;41.14789;-8.619852;-0.1504448;0.7181661
525;41.14792;-8.61935;-0.150436;0.7181666
526;41.14778;-8.619921;-0.150446;0.7181642
527;41.14611;-8.619638;-0.1504411;0.7181351
528;41.14617;-8.619194;-0.1504333;0.7181361
529;41.14519;-8.61076;-0.1502861;0.718119
530;41.14523;-8.610729;-0.1502856;0.7181198
531;41.14575;-8.610682;-0.1502848;0.7181288
532;41.14512;-8.611883;-0.1503057;0.7181178
533;41.14518;-8.611715;-0.1503028;0.7181188
534;41.14741;-8.608712;-0.1502504;0.7181578
535;41.14882;-8.610624;-0.1502837;0.7181824
536;41.14861;-8.610702;-0.1502851;0.7181787
537;41.14687;-8.610964;-0.1502897;0.7181484
538;41.1479;-8.611383;-0.150297;0.7181663
539;41.14999;-8.611334;-0.1502961;0.7182028
540;41.14986;-8.611277;-0.1502951;0.7182006
541;41.1498;-8.611297;-0.1502955;0.7181996
542;41.14972;-8.611195;-0.1502937;0.7181982
543;41.14981;-8.611264;-0.1502949;0.7181996
